event_id,request_id,event_type,event_timestamp,affected_assets
8789dc7a-db0a-4002-b603-06b67b431710,5abbe0bc-4aaf-456d-984f-4ac883bee9aa,stay,2022-12-13 14:45:59,"['rule', 'arrive', 'important']"
7f4a49a0-8781-4aee-8cc3-ffed8564d6b6,c13cb16b-cc94-434c-9af2-bc9362a95c8e,lead,2021-01-16 18:13:02,"['against', 'fish', 'TV']"
a3168bb5-99f8-4b4b-92a0-50b9e1bc3e64,1f9ec371-8251-4f8a-b6c1-e61098e109bb,next,2020-04-18 13:36:17,"['because', 'group', 'score']"
992ab175-5b7f-4c4c-9985-34aba118255a,e7836cd6-4c36-4afe-8369-596ebf7ffebe,lawyer,2020-05-28 06:43:46,"['check', 'operation', 'visit']"
ff3cb1e3-7dd9-48ac-8754-3c97048c496a,07b5885f-9c02-47ef-b76f-cab5ddab6a7d,Congress,2020-03-09 11:38:00,"['not', 'trade', 'low']"
9f88aa97-0b0f-48c2-a3c1-4caaf5f1e32a,d3c06e5f-9066-4fb6-b22f-206c009dad85,lay,2020-05-08 19:03:44,"['PM', 'reality', 'born']"
6dd5f1d7-6020-4a6d-a353-8439aec38ab8,d1fd570b-d9b7-45a9-b485-fe74acd51012,management,2021-08-26 10:56:27,"['picture', 'still', 'product']"
ef85efd5-f1c4-493c-bd3a-d484720b6f74,843d7194-989e-4555-a47f-f5abc3a3f712,include,2023-03-17 10:42:11,"['piece', 'blue', 'live']"
941bc4d0-8f7f-4f85-9375-c483d8bc5421,34068230-be26-4519-be67-87a469ff181a,entire,2020-09-28 22:07:25,"['tonight', 'officer', 'he']"
1da733b3-0988-4dfe-a1cf-f6e07555e1f5,231fc2de-3d3d-4ab2-a995-8e248ce93363,increase,2021-10-07 01:23:28,"['throw', 'as', 'without']"
same_event_id2,61e3d7f6-be0c-4859-9e00-b80827604f65,degree,2023-10-06 22:12:36,"['sing', 'land', 'support']"
9d1ebb32-989a-49b0-869b-37ca38be8612,33481d25-9d00-4c0a-9dcf-3f78ea6b9fff,month,2023-01-27 06:29:39,"['across', 'teach', 'six']"
48866a66-9765-464c-aa6d-cee3003ad890,4925be36-3319-4b35-b9d2-8e5ac0adef43,never,2020-11-09 13:16:38,"['vote', 'month', 'take']"
8ab11ecb-81b1-4bca-a5ea-7f518a37abc0,8cfa4490-9641-484c-9fe2-abb4db0eed6b,deal,2021-05-23 21:10:11,"['little', 'that', 'upon']"
6ab2ceda-3ba8-47de-bcef-7d79498b23e9,a8622f72-c81d-484e-9b11-9d7aace6ccdf,success,2022-10-02 00:51:24,"['your', 'report', 'low']"
bcd3c3bb-da10-430b-a124-b54525cc3091,7fda47dc-76cc-414d-a3c1-667d68002299,somebody,2022-04-06 19:33:11,"['weight', 'risk', 'street']"
same_event_id1,eae067b2-31b1-434a-896e-1a5098a4790a,day,2023-08-31 02:41:15,"['under', 'tend', 'current']"
same_event_id2,3fc177a6-c4ad-4d03-b8f4-e239a867242e,experience,2023-06-14 08:47:41,"['shoulder', 'reality', 'explain']"
same_event_id1,fa5c6849-208a-4aaf-8114-40a62b03b1ac,success,2022-02-28 15:15:13,"['him', 'the', 'case']"
same_event_id1,1b970fc6-2cd7-4444-95e3-48e8f2d96b15,main,2022-10-31 08:05:11,"['Democrat', 'per', 'may']"
50753257-8f3d-44a5-a003-0bd9703cf495,a4e05ce9-441e-4398-b164-c5510f466562,through,2020-12-12 08:43:54,"['figure', 'research', 'place']"
same_event_id1,f31438a8-d897-47e3-8c59-629989f6aafa,it,2022-08-14 05:47:13,"['state', 'put', 'show']"
same_event_id1,76b59b55-322c-40f8-a767-082a538a66f8,hand,2022-09-13 03:55:56,"['him', 'able', 'want']"
386189bc-0307-4a6e-95b5-b8ac6518d1af,d517f4fe-0145-4bd5-a07e-6674224998d0,nation,2024-02-29 12:55:02,"['young', 'send', 'drive']"
19e3f9a6-f4cb-435f-bc13-8c505777ad6a,2d6c036c-532e-4f87-a9e0-a1ad73150288,seek,2024-02-14 02:18:33,"['role', 'on', 'course']"
f66f9ff2-3417-467d-8b36-746f031a4773,ffe59a0c-8985-4f55-b737-99a8065c9a7b,including,2022-06-10 16:06:36,"['central', 'career', 'interest']"
75b10372-5393-4051-801d-03c45e78a321,43ffd373-2e4a-40db-9051-e2654d1d59a2,pattern,2022-02-10 03:49:14,"['friend', 'daughter', 'final']"
1328a9b9-f486-4273-b8b9-e210c99d7141,4974b743-cf85-4afc-a02a-e49e5b170cde,investment,2023-03-18 14:53:30,"['senior', 'country', 'old']"
286ff5e9-fa23-4d0c-9f92-07464bcdb475,70416b8b-f379-4896-a059-618498d2dd5c,doctor,2022-07-19 21:22:01,"['this', 'bit', 'economy']"
same_event_id2,f845cc16-d5db-4dc9-a28e-4e562d90efa9,age,2021-09-16 10:09:06,"['always', 'movie', 'foot']"
e6be8a18-b683-4607-88bf-505ce7ec6252,92456eac-e36c-4aee-ba04-93c2d86e15dd,major,2023-02-18 23:21:14,"['stuff', 'yourself', 'treat']"
same_event_id1,a0de0c22-212d-46a5-9382-94c8ef8884fc,argue,2022-03-13 20:53:34,"['six', 'able', 'edge']"
same_event_id2,05ae91c5-4f40-4756-bf39-e2898541b3e3,role,2022-04-13 08:18:57,"['teacher', 'report', 'season']"
621a53fd-df48-47e0-916b-6bcb52d14bb9,17e9c96f-1a43-4748-bf84-ae00a54873da,often,2021-10-29 11:05:15,"['before', 'its', 'former']"
c85b77d7-88a3-42b7-b18d-3a60d10f419a,d0fce424-ad90-475b-bbc2-89c291900cff,student,2022-08-28 01:13:57,"['care', 'center', 'degree']"
478ef474-8a17-4182-835e-f1d11bcdda02,63495c78-a929-4f3d-ac15-6a08b5ed17a4,benefit,2023-12-28 13:27:32,"['range', 'race', 'use']"
e6d3968b-5b83-4947-8cda-2251a6e0cfb4,aebb40fc-671b-4990-b918-f05e94a9b3ad,more,2023-07-09 21:07:52,"['series', 'final', 'collection']"
866b1496-72fe-44f2-bad1-d40952933125,60a6e97d-8461-4e4a-8efd-f2bb5347f0d9,space,2022-09-23 11:45:33,"['throw', 'can', 'rise']"
0fd19598-3006-46b5-b63f-5f7368e666c3,3115e8f5-6c44-4403-bd9b-8d482d73a131,subject,2021-03-05 00:07:11,"['teacher', 'money', 'important']"
same_event_id2,f7b05dc6-ab75-4bfd-911d-d2220fc35f36,per,2020-04-09 23:32:34,"['author', 'rest', 'force']"
4c199994-04be-45bc-a055-a43aeea5d02a,e70804f8-91d1-4f80-bbdb-f425dc9a6e87,start,2021-07-03 09:54:16,"['positive', 'word', 'decade']"
84339c7e-9d5a-42d2-8563-5b6b7c5adb09,2d464885-b54c-4ef7-ac9b-5eb15597209c,recently,2021-11-27 07:28:16,"['detail', 'find', 'science']"
same_event_id2,10c36d49-44cd-45d4-86b4-bb579759a6b8,commercial,2022-04-15 04:11:30,"['produce', 'others', 'son']"
ad91087c-50a8-42e5-8d82-3c4979656faf,7a9dd9fd-68c2-4238-96ba-3bc3282cfcb0,value,2022-07-10 00:37:54,"['individual', 'opportunity', 'occur']"
294e3ad9-b4a4-4298-b0e3-ac2d4440486d,2ca58cfa-6890-4d7a-9213-74e50ce311d0,buy,2023-08-31 00:46:44,"['approach', 'family', 'able']"
same_event_id1,458d053f-b397-4059-b8ed-a13865e04642,scene,2023-06-04 19:49:44,"['weight', 'director', 'stock']"
303b3fad-84f0-4186-a079-a492d4baea12,7728020c-a006-4070-aa70-bc3599dfa943,may,2020-05-30 00:11:51,"['factor', 'manager', 'program']"
f3546602-dbc2-404d-8254-07661fa15650,b6f464ae-b4c7-45c3-90e8-1efbd4c5f765,off,2023-10-01 07:37:32,"['not', 'hotel', 'deal']"
same_event_id2,4aed6279-edbb-4217-a7fe-c64c5b388a83,close,2020-12-01 13:55:56,"['generation', 'book', 'official']"
same_event_id1,abdc9b5a-dffc-4012-9d8b-9ba3b51cb945,me,2023-05-06 20:34:17,"['head', 'memory', 'special']"
bb35d5f7-5e0a-4823-90eb-2f35eb257955,b559fcd7-adf6-4e8a-b448-8ffccbe75b54,happy,2022-06-16 07:18:54,"['capital', 'stage', 'investment']"
80c555c6-aae2-4809-8dbb-9ff472f1fadd,d0e53647-76f0-4f09-974f-fb0396e6720d,business,2022-05-24 14:13:35,"['law', 'environment', 'might']"
837db9c4-a67e-4838-accb-cde36fbdb63b,c6cb3058-9cec-461a-b1a0-ab93e0f982a2,allow,2020-03-12 02:04:30,"['including', 'arm', 'base']"
9a552b4c-be25-4113-9785-8e9b3a9e3b82,b7b3e4e2-eade-4537-826e-ff7efd0f437d,business,2022-07-08 10:10:39,"['plant', 'whole', 'together']"
0345443b-3844-4452-b0e7-aa866230f2a8,b4e6b9a1-7d43-4e75-ac7b-a1d1c945612f,economy,2023-03-24 22:37:48,"['respond', 'sea', 'here']"
f7a1ea71-fb67-4779-85ac-249084701150,bbd873d6-3501-40b2-992c-9f0cac1e7a72,two,2023-12-29 11:55:28,"['story', 'effort', 'him']"
09a41954-e7e7-402c-b34b-2351db63b49b,473723e1-89eb-4b50-a90b-ebd8447f5c9e,beat,2022-01-01 19:49:01,"['people', 'group', 'environment']"
same_event_id2,ca991bd2-8f6f-4cb8-aca0-cfd59e27b076,federal,2023-11-08 07:47:10,"['news', 'green', 'success']"
d64ee036-7ffc-4b31-8788-eb399265fa03,10bc12a1-8f29-412b-b24a-7ee2f0a9b440,compare,2020-10-01 05:13:58,"['positive', 'food', 'get']"
9e2a2fa1-a431-4e38-8cb2-41f9d3f1857c,5654aed6-20bd-43f8-8ee5-e30a0a98dd21,fall,2022-01-24 21:19:47,"['majority', 'rich', 'theory']"
82ab617f-a032-4148-8340-f8cb17d23ccb,7f7b819b-3bee-42a1-b9d6-3b5e5a466873,treatment,2021-06-25 11:27:07,"['wish', 'sea', 'blue']"
a27d8f02-5607-48a2-b942-98d99a72b9df,681e2967-3252-42bb-93cb-f2416f4fcfc5,laugh,2022-04-25 21:44:34,"['figure', 'story', 'exactly']"
b529c720-436f-40f3-978f-5d52e5bd91c4,6967baee-d6eb-4319-9840-9e8dba33a49d,program,2023-02-22 03:41:27,"['worker', 'say', 'everything']"
a9f1e8d4-f4db-43fa-9349-7bc483f3bdef,85880759-c19d-4ef6-9842-809e45546c93,analysis,2023-05-23 23:11:24,"['rock', 'interest', 'student']"
64e58fe8-b8fa-4ae4-b5e5-0aac1d720c9d,1e3b3812-257a-46df-b224-0dd36c240bb5,religious,2021-01-01 11:06:34,"['coach', 'day', 'stop']"
d47dfe9b-9393-42a2-812a-c20a5916f812,6a7a746d-0c87-49d2-b0d8-7ceef015e2e0,yet,2020-10-02 19:25:36,"['able', 'fill', 'charge']"
029a2df5-6ff1-45f7-bd72-61dd28fd3984,00bb0d66-4bd5-45d2-90e3-c2112cf5dd97,develop,2022-10-12 11:35:57,"['situation', 'agree', 'medical']"
same_event_id2,005ef274-8a85-472e-ac1e-244b788c6004,time,2022-02-13 23:27:02,"['upon', 'enough', 'check']"
061bff95-72e6-4aea-a43d-cc268bbb8fcd,26525a75-99f2-457b-a201-e808789112ed,home,2020-09-05 23:26:28,"['meeting', 'four', 'region']"
2cf76eed-ada2-4d65-8fc2-0d866fc66b97,d7810752-603a-452f-b2f4-3a2a72ff8961,send,2022-07-04 03:44:27,"['your', 'pass', 'with']"
e78b30d8-381a-4fc1-b69e-aadef60604b7,49a0f966-f27a-42f4-9b0c-92a6ce1567d4,record,2020-01-03 00:29:01,"['where', 'focus', 'campaign']"
same_event_id1,7757863d-de6c-4a57-932a-77bce2e7b123,news,2020-03-26 07:43:58,"['treat', 'later', 'outside']"
7781e224-3c25-40bf-b763-281e5fa91d39,c33bc181-0cc5-44a6-a358-9f74a9be8757,check,2022-08-02 11:52:48,"['red', 'eye', 'second']"
c3a91df0-d143-4eaf-9a43-af7d71525e65,b882cafb-e72d-47ea-8983-c88ffa5a907d,thus,2020-02-05 10:39:48,"['yard', 'one', 'back']"
a28d0ada-77b7-49a4-9c9e-9cd4d8a4e5f3,c2b53bdc-4899-4006-8a1e-5fe86b8358d3,determine,2021-03-04 04:03:44,"['option', 'trial', 'age']"
3321c725-c1c9-4617-82e1-5cad93d74d6b,415c8db6-829d-4e41-ade7-212f46af9483,discussion,2023-08-14 16:41:51,"['magazine', 'realize', 'but']"
1508dde0-1b7c-4459-b187-87ae78483736,4e610a31-19c8-4f9d-8b26-9d2e2ad42294,until,2021-11-29 21:22:14,"['once', 'other', 'sell']"
same_event_id1,0a7d148e-f7bd-41c5-b77a-77ea27ea204f,in,2020-10-18 14:14:58,"['my', 'expert', 'those']"
de214929-0623-4c50-bc18-1f2e1787511a,5fa32a9f-f07d-4725-9e0c-26f545b66133,nothing,2022-05-15 09:19:28,"['shoulder', 'continue', 'everyone']"
3a880e44-27c0-4616-a1f8-bb10c75a3d54,7fc8bba5-0517-464e-9fe7-f147927212b9,gas,2023-10-11 04:10:15,"['a', 'week', 'recognize']"
same_event_id2,b4009e3c-7145-40ee-b106-c0add021b387,teach,2021-04-20 01:00:29,"['plant', 'technology', 'meet']"
637e5ded-4ed6-4240-8752-fdd3a0a9f6ee,21a5db70-4ca9-47d0-9899-59f4ce208cc0,determine,2023-08-24 04:02:38,"['responsibility', 'while', 'leader']"
92b8714b-02b0-49c2-ba16-afd6442896b6,20e3def9-96e6-40d1-96e2-e68b337654e1,future,2023-01-09 07:32:22,"['hotel', 'born', 'want']"
a0955511-8a49-41ff-861f-4a625ce2b4fb,49952247-0c9c-41d7-8b8a-9c5033b1c29e,protect,2024-03-14 11:40:35,"['tell', 'spend', 'decide']"
1139afe6-b0b5-4e60-9066-e79822c77c60,3e62cf65-c8e3-4eeb-a108-424e08072892,interesting,2020-04-18 19:19:53,"['special', 'worker', 'piece']"
250b182a-2842-425e-a445-7013285d6bbf,cc1ff0fa-9930-44c1-9f6c-0e98d831a446,service,2020-02-01 09:41:33,"['though', 'court', 'wrong']"
4feb0210-fd9c-4fd1-b6af-af49454ee17b,2638e047-e58c-4d8d-87f4-6767df5ee53e,degree,2021-05-07 01:43:10,"['thousand', 'too', 'small']"
28698f02-bcac-4d9f-8a2a-9b7e75c59aab,901755be-37a0-46ba-bfad-cc1527c2f6d9,alone,2021-06-18 20:15:49,"['we', 'benefit', 'technology']"
ddcd2fcc-5806-4e7e-a086-830035b9ca31,480da580-b5fb-4e11-8a3a-b20213ac34ac,future,2020-02-09 22:50:46,"['camera', 'final', 'information']"
df71a4c0-9cde-4bc1-8fed-87ef568852b2,69d18ef5-8f13-476e-9ea6-753b64669a1c,top,2023-04-08 04:56:20,"['charge', 'word', 'we']"
same_event_id2,f0403536-ec74-477b-8a28-00448efa54e8,serious,2021-08-06 12:12:06,"['near', 'then', 'single']"
68c27060-78b8-4775-89b5-4cdd5d7a51e6,bd13ec52-7539-4f97-b995-8398b436e00d,now,2021-07-13 05:49:23,"['must', 'body', 'commercial']"
01ede6eb-d493-4d4a-bf0f-129af218c8e3,97112952-5e53-44e8-b563-e944d2aa0db0,history,2022-11-26 16:14:04,"['stay', 'blue', 'game']"
same_event_id2,b6ded91f-81e7-406a-a227-1218a88fe41f,budget,2022-11-05 17:50:19,"['magazine', 'yourself', 'former']"
9eb81a8b-5656-40ef-b27d-a3370cba12c9,335a0ec3-d4b4-4d0c-9625-8cbf83a64698,school,2022-06-06 18:10:37,"['have', 'side', 'provide']"
same_event_id2,c30057c4-1f98-43a5-aba2-a81b2f2e06f5,why,2020-08-29 15:06:17,"['watch', 'white', 'not']"
0ccd8918-b26b-491b-9412-3b7dbcf482a3,410c4130-0c51-471d-b657-bfffef5ffe7c,street,2021-08-12 23:40:31,"['medical', 'there', 'life']"
same_event_id1,1aa00790-863d-42ea-a175-61ede14250a9,loss,2022-02-03 12:08:48,"['every', 'give', 'couple']"
29a7ce94-6ac5-4152-971d-0c5d06e33de3,7b43aeff-3434-4558-b69d-b23915d50ca8,hot,2020-10-17 04:33:20,"['mother', 'national', 'fact']"
c1e9b4da-e934-4c03-938b-e9b94a329b1c,ad8c2c32-4e68-44e5-960d-f84019c264c1,so,2022-02-25 08:53:56,"['store', 'bar', 'my']"
26ec59c3-ae42-4ca6-aaaf-2f35788d2745,0be68cca-27aa-48d9-8f85-4387b6e371d8,couple,2021-12-29 11:15:06,"['start', 'safe', 'go']"
4b7d88a2-9322-45e2-9089-369ba46af541,d36b6da3-1784-4256-a10d-23de3ebedfe0,simple,2020-03-09 01:47:38,"['anyone', 'television', 'on']"
5e6bb290-efd4-4252-8e65-05004f39b338,de707cb4-7814-4910-ab23-89cc7d4f5539,safe,2021-11-26 17:39:58,"['stock', 'decide', 'generation']"
9f96a1b4-8fab-4969-a818-3e83393e7946,85f5612e-594a-421a-9fef-f756a59cec9e,reflect,2024-02-11 20:21:18,"['air', 'idea', 'box']"
d370010b-5433-4df0-ac89-ae5dd1d04bf3,807779b7-1492-48c9-abd9-5c94db8aecb7,network,2020-03-12 03:10:02,"['fight', 'program', 'know']"
same_event_id2,d442b251-696b-44cf-b967-045d6c53201e,that,2022-03-20 01:05:25,"['serious', 'officer', 'draw']"
a7162d96-c039-406e-94f6-bdfe43c886a3,3eb8e1d5-4e68-4841-bd98-f49e35981af6,decide,2021-06-12 00:17:35,"['grow', 'able', 'high']"
3095f814-7810-447c-9d5b-cda8aa866c70,5498efe9-e17e-4ca6-919e-7e85d20436d8,decade,2022-07-04 03:44:36,"['actually', 'center', 'power']"
same_event_id2,8a82fa4f-0010-44b1-8b12-a4e6fbae6ed0,carry,2021-11-15 11:31:05,"['leader', 'partner', 'draw']"
a0958793-0cfa-46dc-823c-2e357b21400b,d95b134a-4253-4678-aae1-602b6edcfb82,walk,2022-10-06 12:09:31,"['develop', 'son', 'see']"
same_event_id2,178ca5ab-2383-4124-a6bf-893a2d601544,likely,2023-10-08 16:50:18,"['say', 'security', 'significant']"
same_event_id2,bc071f04-b79f-46f0-acad-44055371b65f,one,2020-06-28 23:49:51,"['she', 'cup', 'fall']"
same_event_id1,c4250779-57f0-4dd2-9872-6b0d6607a118,until,2022-02-24 08:42:33,"['word', 'cause', 'television']"
15e32bcf-2f5c-4d16-909f-0f173ce5227c,a5949440-20a5-43fd-abe5-df383759161a,however,2021-01-04 17:49:37,"['happen', 'agent', 'per']"
same_event_id1,e3e0e080-880e-44ce-abea-2e8543b90b3e,item,2022-08-26 18:15:26,"['none', 'budget', 'together']"
7512104a-461f-463e-9e89-07b7282e8dcb,9d8ef909-d491-4347-841a-1e8fef268c02,someone,2020-06-11 02:46:09,"['protect', 'by', 'fear']"
6cc00d1e-f591-4fbb-a22b-ee8c724eda8d,163357f3-98a4-44f8-aa32-5c70f60a9c4b,decade,2020-05-25 03:48:20,"['become', 'by', 'deep']"
65036464-7bf3-4de6-9e77-371b7741c015,c0c221ae-dedf-4b03-a0ff-6b71d1fc02ad,time,2021-07-08 23:17:55,"['billion', 'hotel', 'save']"
b560af4f-83c0-4324-93b6-2b147adb4960,d063fdf6-8fe6-445f-815f-3aef6cb89f1e,about,2021-10-16 07:39:16,"['suggest', 'body', 'bring']"
1b4c7546-c730-4370-97d7-caeecf79144a,7d3f586c-7ef0-46b3-ae82-9bb37dab3b57,animal,2021-07-07 06:27:23,"['at', 'question', 'production']"
48701635-2d38-42c0-8c71-99cd4df27f8c,28148d9e-59a3-427b-9a5c-be4a8ee6e7b1,especially,2020-12-17 22:27:51,"['language', 'loss', 'memory']"
3d65d9de-b2ba-47be-b5c5-c1f5471eac23,aebfa994-cbe4-4c36-9f0a-56f589095468,purpose,2020-05-26 15:00:59,"['city', 'high', 'citizen']"
4b2416cb-1de1-4cf2-9af3-169ce323c66e,cd867b15-b7d9-4545-86a3-b52fac7d9184,fill,2021-06-20 11:51:39,"['clear', 'we', 'play']"
27ef42af-e383-4fc0-af85-6fe6aceeaf82,2d7a645c-1038-4fa2-9a52-38356b1ca7f4,political,2021-10-04 15:32:25,"['room', 'likely', 'find']"
921a5992-99bf-421e-8872-907293d208f4,bbca4d9a-1ef2-43e1-bda3-7b300f509b0f,current,2021-04-15 16:27:49,"['agent', 'field', 'pick']"
385819b8-2243-4d0e-b2e7-2e10cfcbddcb,137bfb5b-6dcc-405a-863b-131305d4c420,notice,2023-05-22 23:04:59,"['here', 'life', 'business']"
9a459e6b-e710-4623-a18e-62c494d0d96a,06dd789c-593d-4644-b4de-27f0c1d0f5c4,wind,2022-12-27 12:27:02,"['defense', 'somebody', 'work']"
1a5a7e0e-ae63-49e6-ac58-d672f82575ef,a6f52040-f434-4115-8dad-3c00b0e5ac86,according,2020-08-26 18:50:35,"['peace', 'report', 'much']"
c66a2507-203a-40be-9ed6-2aafb05f9388,b33316e6-a698-4c78-b6f2-45df18a20283,focus,2023-07-07 15:28:15,"['this', 'tax', 'past']"
75e09e92-3a10-4e65-8519-538694eab959,77d79fee-ac34-4525-a548-3e87103c6b2f,light,2021-01-17 16:28:49,"['inside', 'life', 'attention']"
7fb447a7-e329-45d2-a6f8-5d5b1c73641e,b04e8799-7398-4d40-b1e6-724da3429d4a,form,2022-01-02 07:47:53,"['friend', 'market', 'its']"
c8f1b684-106f-4a8c-8c18-f51b59a35a3c,310edf3f-be34-49cb-a5bc-e0465d37f8b6,none,2021-05-10 23:50:06,"['class', 'establish', 'design']"
f627f107-e3ad-4ddd-b67c-cf3bfc6318ca,f7eaf73d-615e-4989-b43f-aff38db444f9,rock,2022-10-13 20:34:26,"['red', 'pretty', 'also']"
1160c120-3a7f-4013-88a0-f48d10e4072a,70301276-a248-4643-9ac2-734415d29291,entire,2022-10-04 16:32:26,"['real', 'character', 'our']"
same_event_id2,90d01c85-f2f5-48b3-ab8a-1c7d6d4831ea,bag,2022-10-21 17:57:35,"['nice', 'like', 'line']"
d3ec33c9-fed1-49fd-b666-e403c7721e96,dafcc709-b6ad-4aa3-a691-12c71680c52f,something,2022-02-12 22:13:25,"['book', 'before', 'skin']"
02809d5d-245f-43cf-b83c-6e0cf3f0a0dd,8e51c751-5550-4188-b5f0-0e406aa67fe4,other,2020-05-02 16:08:45,"['form', 'himself', 'everyone']"
07f979f0-65ad-4ada-8b5c-ec00c022d020,83525a45-aa93-4c0c-9eea-27cb012e3684,blood,2021-12-18 00:18:14,"['those', 'agreement', 'home']"
same_event_id1,293f1743-c279-484c-b0ed-6d2c134ce02f,certain,2020-11-18 13:50:03,"['particular', 'church', 'window']"
9fbc5d4a-b25f-48c2-9e0f-a545c6b4face,58276205-9325-432c-a804-8cb5a2d34ba8,full,2020-06-12 19:24:51,"['decision', 'item', 'discover']"
246e806d-126b-4292-bdc0-a0db3db118b8,10e719f1-bbee-4d8b-9828-2c7cec418155,me,2020-05-31 10:57:32,"['reach', 'seat', 'police']"
5df8d3d3-2e4e-44a2-b4c1-8503d436fa16,f6aed2e9-33eb-4846-8ccb-1ec9e69afcf0,education,2023-05-17 05:37:42,"['course', 'rest', 'visit']"
61ef9704-9ff6-4752-b485-eb44dfdcb2a4,a2e8017c-80f1-431c-9887-b659b18e2525,question,2020-12-11 14:07:39,"['deal', 'feeling', 'tough']"
same_event_id1,6b166db4-6e11-4d0f-9d16-0aab4046978e,process,2022-09-14 19:28:02,"['law', 'picture', 'why']"
92d4c8bc-5ff8-40e3-9c19-6324ab6827bd,2620bfa1-b0aa-44bb-b00f-662acb0d8e64,whole,2023-09-05 13:17:43,"['realize', 'source', 'under']"
same_event_id1,44dafaf2-d350-439e-8eec-c417282f2c42,eye,2022-07-31 01:08:19,"['current', 'together', 'factor']"
same_event_id1,74576f12-4145-4b35-8743-4777ba649470,a,2021-07-18 12:19:49,"['technology', 'service', 'simply']"
83e3a5f9-3d88-49ba-b776-bf4d9a1854af,816d06cd-4850-4080-bcda-644544305c2e,wait,2022-06-25 22:59:37,"['remember', 'record', 'only']"
793b40a9-f87f-4094-a1a5-0a019b6c9c53,438e7d7e-8c31-41dc-be19-3123396b2a8a,already,2023-02-26 22:35:23,"['owner', 'decade', 'catch']"
d6cc2f4a-c014-47e6-b96b-0d7839dc9675,c5f0958c-fbaf-476e-8829-4b23d6da6da4,pattern,2022-01-26 02:57:11,"['never', 'under', 'investment']"
d6cc29a1-c8f3-41d7-b712-215352052b16,9912838b-5439-441b-9086-4527efa76181,report,2020-05-19 17:04:39,"['process', 'test', 'evidence']"
same_event_id1,d61592bf-d4e6-4830-b547-bb7e9ff6c88c,opportunity,2020-04-16 20:12:22,"['by', 'hair', 'music']"
b9246070-bfc2-4821-90d1-589ce56e4efa,c56a8331-7f44-45fe-8ef3-4b16edfb8e82,research,2022-02-08 05:31:25,"['time', 'population', 'shoulder']"
3b73d86d-170e-4481-917f-951503af7f1a,f3dd2938-fd2f-41cc-b20a-4ca9c3a6851e,very,2023-02-01 04:22:38,"['bar', 'head', 'own']"
same_event_id2,ee6f17ca-d5e6-4f97-937f-f6c487597e92,read,2021-11-18 22:24:25,"['rise', 'tree', 'office']"
da91bb0a-7795-4f9d-ac27-b3a8a538efac,3afcf6df-3d7f-48da-8db3-b680771b4e5e,soon,2022-04-01 22:13:31,"['once', 'scene', 'television']"
same_event_id2,441704b8-84d6-4fe9-9757-7224b35f1b90,own,2020-03-31 13:09:05,"['mission', 'now', 'just']"
6407139d-168d-49d6-bb66-fac15575ef78,f3372b02-9e8c-4cda-8bdc-2dd3e15baffa,city,2020-11-09 05:41:40,"['nothing', 'mention', 'time']"
6fd1be4a-66d1-451c-af7b-6717e90a98e1,40dc3e62-9159-4f50-9691-ecf93d6fe94b,middle,2022-03-15 10:57:54,"['first', 'want', 'car']"
c958e593-401b-4105-8471-e0d92a0c0eac,a16b6a0a-caa5-4249-9fcd-91ddf75cf519,reflect,2022-01-20 13:30:45,"['of', 'drop', 'likely']"
67ba95fe-591b-4541-bae3-8b61116db42f,83a6aebd-0225-4787-a764-ec9b74c55b52,article,2020-08-25 16:28:06,"['subject', 'wife', 'beyond']"
2cfeca56-5c0d-4bdd-b380-3adc1d0b36ff,7a9583d9-45cf-47bc-80c9-e5c2a10d79e9,some,2020-08-26 08:14:29,"['interview', 'consumer', 'business']"
e2a97b2f-ce3c-469c-a654-acd8400abd58,2afa26f3-7604-4728-af15-fa54d3e6771e,statement,2022-10-10 18:11:31,"['whole', 'ability', 'catch']"
a7c1cdb9-42a3-4dcc-a50f-1e45457711b4,dd32d34b-7c2f-482f-b35b-c3837ed2fd62,him,2023-10-01 18:10:50,"['peace', 'likely', 'begin']"
26d56d71-3c47-4af8-99e4-23c3c20bd30a,b78f405d-7823-4f5f-a82d-592bb1463279,foreign,2022-01-16 02:01:24,"['doctor', 'purpose', 'artist']"
f1434956-f781-47de-871d-da817f1fbd93,f0de66f9-46bb-4446-b25d-1f46566cc860,figure,2022-01-27 07:26:35,"['team', 'establish', 'little']"
60351549-06ad-4a9f-bd29-85a9ca12c6fc,a0c4de94-9b80-49d6-9046-ad3365b5c74d,national,2022-06-16 13:33:44,"['fast', 'line', 'group']"
7929d491-fbe6-4031-aba8-9e1dfa187398,8e3cc0b5-99fe-461d-b7b8-54326878e119,administration,2023-05-21 11:45:33,"['space', 'at', 'American']"
b09f2652-7c51-45ae-9f8f-21b2db1eabe9,e6219bb9-5c98-4b2d-bc59-494d879cd7fe,lawyer,2021-11-26 07:11:11,"['surface', 'eat', 'develop']"
a55c190d-02eb-4013-a216-8a63ef59cefa,34920abd-d457-46b7-94c8-b1532909c77a,finally,2021-05-06 20:26:11,"['among', 'study', 'enough']"
13a2d970-c36a-42bf-afcc-b5c9db336560,f889aa92-29bb-4900-bca5-b2639766492e,possible,2023-09-11 08:13:48,"['fall', 'over', 'cup']"
same_event_id1,72040895-f84f-402c-9d7b-04bd8861227b,growth,2022-07-24 15:37:46,"['education', 'computer', 'upon']"
